position	link_query
26:36:5	فِى
26:39:3	هَل
26:39:4	أَن
26:40:4	إِن
26:41:1	لَم
26:41:5	فِرْعَوْن
26:41:7	لَن
26:41:9	إِن
26:42:2	نَعَم
26:42:3	إِن
26:42:5	مِن
26:43:6	أَن
26:44:6	فِرْعَوْن
26:44:7	إِن
26:44:8	لَن
26:45:2	مُوسَىٰ
26:45:7	مَا
26:48:2	مُوسَىٰ
26:49:5	أَن
26:49:8	إِن
26:49:13	سَوْف
26:50:2	لَا
26:50:4	إِن
26:51:1	إِن
26:51:3	أَن
26:51:5	لَن
26:51:8	أَن
26:52:3	مُوسَىٰ
26:52:4	أَن
26:52:7	إِن
26:53:2	فِرْعَوْن
26:53:3	فِى
26:54:1	إِن
26:55:1	إِن
26:55:2	لَن
26:56:1	إِن
26:59:1	ذَٰلِك
26:61:1	لَم
26:61:6	مُوسَىٰ
26:61:7	إِن
26:62:3	إِن
26:62:4	مَع
26:63:3	مُوسَىٰ
26:63:4	أَن
26:65:2	مُوسَىٰ
26:65:3	مَن
26:67:1	إِن
26:67:2	فِى
26:67:3	ذَٰلِك
26:67:5	مَا
26:68:1	إِن
26:70:5	مَا
26:72:2	هَل
26:73:1	أَو
26:73:3	أَو
26:74:2	بَل
26:74:5	ذَٰلِك
26:76:1	أَن
26:77:1	إِن
26:82:3	أَن
26:84:5	فِى
26:85:2	مِن
26:86:3	إِن
26:86:5	مِن
26:87:1	لَا
26:88:2	لَا
26:88:5	لَا
26:89:2	مَن
26:92:3	أَيْن
26:92:4	مَا
26:93:1	مِن
26:93:4	هَل
26:93:6	أَو
26:97:2	إِن
26:97:4	فِى
26:100:1	مَا
26:100:2	لَن
26:100:3	مِن
26:101:1	لَا
26:102:1	لَو
26:102:2	أَن
26:102:3	لَن
26:102:6	مِن
26:103:1	إِن
26:103:2	فِى
26:103:3	ذَٰلِك
26:103:5	مَا
26:104:1	إِن
26:105:3	نُوح
26:106:5	نُوح
26:106:6	لَا
26:107:1	إِن
26:109:4	مِن
26:109:6	إِن
26:109:9	عَلَىٰ
26:112:2	مَا
26:112:4	مَا
26:113:1	إِن
26:113:4	عَلَىٰ
26:113:6	لَو
26:114:2	أَن
26:115:1	إِن
26:115:2	أَن
26:116:5	نُوح
26:116:7	مِن
26:117:3	إِن
26:118:6	مَن
26:118:8	مِن
26:119:2	مَن
26:119:4	فِى
26:121:1	إِن
26:121:2	فِى
26:121:3	ذَٰلِك
26:121:5	مَا
26:122:1	إِن
26:124:6	لَا
26:125:1	إِن
26:127:4	مِن
26:127:6	إِن
26:127:9	عَلَىٰ
26:132:4	مَا
26:135:1	إِن
26:136:6	لَم
26:137:1	إِن
26:138:1	مَا
26:139:3	إِن
26:139:4	فِى
26:139:5	ذَٰلِك
26:139:7	مَا
26:140:1	إِن
26:141:2	ثَمُود
26:142:6	لَا
26:143:1	إِن
26:145:4	مِن
26:145:6	إِن
26:145:9	عَلَىٰ
26:146:2	فِى
26:146:3	مَا
26:147:1	فِى
26:149:2	مِن
26:151:1	لَا
26:152:3	فِى
26:152:5	لَا
26:153:2	إِن
26:153:3	أَن
26:153:4	مِن
26:154:2	أَن
26:154:8	إِن
26:154:10	مِن
26:156:1	لَا
26:158:3	إِن
26:158:4	فِى
26:158:5	ذَٰلِك
26:158:7	مَا
26:159:1	إِن
26:160:3	لُوط
26:161:5	لُوط
26:161:6	لَا
26:162:1	إِن
26:164:4	مِن
26:164:6	إِن
26:164:9	عَلَىٰ
26:165:3	مِن
26:166:2	مَا
26:166:8	بَل
26:166:9	أَن
26:167:5	لُوط
26:167:7	مِن
26:168:2	إِن
26:171:3	فِى
26:174:1	إِن
26:174:2	فِى
26:174:3	ذَٰلِك
26:174:5	مَا
26:175:1	إِن
26:177:4	شُعَيْب
26:177:5	لَا
26:178:1	إِن
26:180:4	مِن
26:180:6	إِن
26:180:9	عَلَىٰ
26:181:3	لَا
26:181:5	مِن
26:183:1	لَا
26:183:5	لَا
26:183:7	فِى
26:185:2	إِن
26:185:3	أَن
26:185:4	مِن
26:186:2	أَن
26:186:6	إِن
26:186:8	مِن
26:187:6	إِن
26:187:8	مِن
26:188:4	مَا
26:189:6	إِن
26:190:1	إِن
26:190:2	فِى
26:190:3	ذَٰلِك
26:190:5	مَا
26:191:1	إِن
26:192:1	إِن
26:194:1	عَلَىٰ
26:194:4	مِن
26:196:1	إِن
26:196:2	فِى
26:198:1	لَو
26:198:3	عَلَىٰ
26:200:1	ذَٰلِك
26:200:3	فِى
26:201:1	لَا
26:202:4	لَا
26:203:2	هَل
26:205:2	إِن
26:207:3	عَن
26:208:3	مِن
26:209:2	مَا
26:210:1	مَا
26:211:1	مَا
26:211:4	مَا
26:212:1	إِن
26:212:2	عَن
26:213:1	لَا
26:213:3	مَع
26:213:8	مِن
26:215:3	مَن
26:215:5	مِن
26:216:1	إِن
26:216:4	إِن
26:219:2	فِى
26:220:1	إِن
26:221:1	هَل
26:221:3	عَلَىٰ
26:221:4	مَن
26:222:2	عَلَىٰ
27:4:1	إِن
27:4:3	لَا
27:5:7	فِى
27:6:1	إِن
27:6:4	مِن
27:7:3	مُوسَىٰ
27:7:5	إِن
27:7:11	أَو
27:8:1	لَم
27:8:4	أَن
27:8:6	مَن
27:8:7	فِى
27:8:9	مَن
27:9:1	مُوسَىٰ
27:9:2	إِن
27:9:3	أَن
27:10:3	لَم
27:10:6	أَن
27:10:10	لَم
27:10:12	مُوسَىٰ
27:10:13	لَا
27:10:15	إِن
27:10:16	لَا
27:10:18	لَدَى
27:11:2	مَن
27:11:9	إِن
27:12:3	فِى
27:12:7	مِن
27:12:10	فِى
27:12:14	فِرْعَوْن
27:12:16	إِن
27:13:1	لَم
27:13:6	ذَا
27:15:1	قَد
27:15:11	عَلَىٰ
27:16:11	مِن
27:16:14	إِن
27:16:15	ذَا
27:17:4	مِن
27:18:4	عَلَىٰ
27:18:13	لَا
27:18:18	لَا
27:19:8	أَن
27:19:14	عَلَىٰ
27:19:16	أَن
27:19:22	فِى
27:20:4	مَا
27:20:11	مِن
27:21:4	أَو
27:21:6	أَو
27:22:6	مَا
27:22:7	لَم
27:22:11	مِن
27:22:12	سَبَإ
27:23:1	إِن
27:23:6	مِن
27:24:5	مِن
27:24:13	عَن
27:24:16	لَا
27:25:7	فِى
27:25:11	مَا
27:25:13	مَا
27:27:6	مِن
27:28:3	ذَا
27:28:8	عَن
27:28:10	مَاذَا
27:29:4	إِن
27:30:1	إِن
27:30:2	مِن
27:30:4	إِن
27:32:5	فِى
27:32:7	مَا
27:33:11	مَاذَا
27:34:2	إِن
27:34:12	ذَٰلِك
27:35:1	إِن
27:36:1	لَم
27:36:13	بَل
27:36:14	أَن
27:38:8	أَن
27:39:5	أَن
27:39:9	أَن
27:39:11	مِن
27:39:13	إِن
27:40:7	أَن
27:40:11	أَن
27:40:15	لَم
27:40:20	ذَا
27:40:21	مِن
27:40:28	مَن
27:40:30	مَا
27:40:33	مَن
27:40:35	إِن
27:41:9	مِن
27:41:11	لَا
27:42:1	لَم
27:42:4	ذَا
27:42:7	أَن
27:42:11	مِن
27:43:2	مَا
27:43:5	مِن
27:43:8	إِن
27:43:10	مِن
27:44:5	لَم
27:44:10	عَن
27:44:13	إِن
27:44:20	إِن
27:44:24	مَع
27:45:1	قَد
27:45:4	ثَمُود
27:45:7	أَن
27:46:8	لَا
27:47:4	مَن
27:47:10	بَل
27:47:11	أَن
27:48:2	فِى
27:48:7	فِى
27:48:9	لَا
27:49:9	مَا
27:49:13	إِن
27:50:6	لَا
27:51:6	أَن
27:52:4	مَا
27:52:6	إِن
27:52:7	فِى
27:52:8	ذَٰلِك
27:54:1	لُوط
27:54:7	أَن
27:55:8	بَل
27:55:9	أَن
27:56:1	مَا
27:56:6	أَن
27:56:10	لُوط
27:56:13	إِن
27:57:6	مِن
27:59:5	عَلَىٰ
27:60:13	ذَا
27:60:18	أَن
27:60:24	بَل
27:61:18	بَل
27:61:20	لَا
27:63:3	فِى
27:63:7	مَن
27:64:6	مَن
27:64:17	إِن
27:65:4	مَن
27:65:5	فِى
27:65:11	مَا
27:66:1	بَل
27:66:4	فِى
27:66:6	بَل
27:66:8	فِى
27:66:11	بَل
27:68:1	قَد
27:68:3	ذَا
27:68:6	مِن
27:68:8	إِن
27:69:3	فِى
27:70:1	لَا
27:70:4	لَا
27:70:6	فِى
27:71:2	مَتَىٰ
27:71:3	ذَا
27:71:5	إِن
27:72:3	أَن
27:73:1	إِن
27:73:3	ذُو
27:73:9	لَا
27:74:1	إِن
27:74:4	مَا
27:74:7	مَا
27:75:1	مَا
27:75:2	مِن
27:75:4	فِى
27:75:8	فِى
27:76:1	إِن
27:76:2	ذَا
27:76:5	عَلَىٰ
27:77:1	إِن
27:78:1	إِن
27:79:4	إِن
27:80:1	إِن
27:80:2	لَا
27:80:5	لَا
27:81:2	أَن
27:81:5	عَن
27:81:7	إِن
27:81:10	مَن
27:82:11	أَن
27:82:15	لَا
27:83:3	مِن
27:84:7	لَم
27:85:4	مَا
27:85:7	لَا
27:86:1	لَم
27:86:3	أَن
27:86:10	إِن
27:86:11	فِى
27:86:12	ذَٰلِك
27:87:3	فِى
27:87:6	مَن
27:87:7	فِى
27:87:9	مَن
27:87:10	فِى
27:87:13	مَن
27:88:15	إِن
27:88:17	مَا
27:89:1	مَن
27:89:10	يَوْمَئِذ
27:90:1	مَن
27:90:6	فِى
27:90:8	هَل
27:90:11	مَا
27:91:1	إِن
27:91:3	أَن
27:91:14	أَن
27:91:16	مِن
27:92:1	أَن
27:92:4	مَن
27:92:6	مَا
27:92:9	مَن
27:92:12	إِن
27:92:13	أَن
27:92:14	مِن
27:93:7	مَا
28:3:3	مِن
28:3:5	مُوسَىٰ
28:3:6	فِرْعَوْن
28:4:1	إِن
28:4:2	فِرْعَوْن
28:4:4	فِى
28:4:16	إِن
28:4:18	مِن
28:5:2	أَن
28:5:7	فِى
28:6:3	فِى
28:6:6	فِرْعَوْن
28:6:9	مِن
28:7:4	مُوسَىٰ
28:7:5	أَن
28:7:11	فِى
28:7:13	لَا
28:7:15	لَا
28:7:17	إِن
28:7:21	مِن
28:8:3	فِرْعَوْن
28:8:8	إِن
28:8:9	فِرْعَوْن
28:9:3	فِرْعَوْن
28:9:8	لَا
28:9:11	أَن
28:9:13	أَو
28:9:17	لَا
28:10:4	مُوسَىٰ
28:10:6	إِن
28:10:10	لَو
28:10:11	أَن
28:10:13	عَلَىٰ
28:10:16	مِن
28:11:6	عَن
28:11:9	لَا
28:12:4	مِن
28:12:7	هَل
28:12:9	عَلَىٰ
28:13:4	كَى
28:13:7	لَا
28:13:10	أَن
28:13:16	لَا
28:14:1	لَم
28:14:8	ذَٰلِك
28:15:3	عَلَىٰ
28:15:12	ذَا
28:15:13	مِن
28:15:15	ذَا
28:15:16	مِن
28:15:20	مِن
28:15:24	مِن
28:15:27	مُوسَىٰ
28:15:31	ذَا
28:15:32	مِن
28:15:35	إِن
28:16:3	إِن
28:16:10	إِن
28:17:6	لَن
28:18:2	فِى
28:18:13	مُوسَىٰ
28:18:14	إِن
28:19:1	لَم
28:19:2	أَن
28:19:4	أَن
28:19:9	مَا
28:19:11	مُوسَىٰ
28:19:13	أَن
28:19:15	مَا
28:19:19	إِن
28:19:22	أَن
28:19:25	فِى
28:19:27	مَا
28:19:29	أَن
28:19:31	مِن
28:20:8	مُوسَىٰ
28:20:9	إِن
28:20:15	إِن
28:20:17	مِن
28:21:2	مِن
28:21:8	مِن
28:22:1	لَم
28:22:4	مَدْيَن
28:22:8	أَن
28:23:1	لَم
28:23:4	مَدْيَن
28:23:12	مِن
28:23:17	مَا
28:23:20	لَا
28:24:2	مَا
28:24:9	إِن
28:24:13	مِن
28:25:7	إِن
28:25:12	مَا
28:25:14	لَن
28:25:15	لَم
28:25:21	لَا
28:25:24	مِن
28:26:5	إِن
28:26:7	مَن
28:27:2	إِن
28:27:4	أَن
28:27:9	عَلَىٰ
28:27:10	أَن
28:27:14	إِن
28:27:17	مِن
28:27:21	أَن
28:27:25	إِن
28:27:28	مِن
28:28:2	ذَٰلِك
28:28:5	مَا
28:28:8	لَا
28:28:12	عَلَىٰ
28:28:13	مَا
28:29:1	لَم
28:29:8	مِن
28:29:15	إِن
28:29:22	أَو
28:30:1	لَم
28:30:4	مِن
28:30:8	فِى
28:30:11	مِن
28:30:13	أَن
28:30:14	مُوسَىٰ
28:30:15	إِن
28:30:16	أَن
28:31:1	أَن
28:31:4	لَم
28:31:7	أَن
28:31:11	لَم
28:31:13	مُوسَىٰ
28:31:15	لَا
28:31:17	إِن
28:31:18	مِن
28:32:3	فِى
28:32:7	مِن
28:32:13	مِن
28:32:15	ذَٰنِك
28:32:17	مِن
28:32:20	فِرْعَوْن
28:32:22	إِن
28:33:3	إِن
28:33:5	مِن
28:33:8	أَن
28:34:5	مِن
28:34:8	مَع
28:34:11	إِن
28:34:13	أَن
28:35:6	مَا
28:35:8	لَا
28:35:12	مَا
28:35:13	مَن
28:36:1	لَم
28:36:7	مَا
28:36:12	مَا
28:36:14	ذَا
28:36:15	فِى
28:37:2	مُوسَىٰ
28:37:5	مَن
28:37:8	مِن
28:37:10	مَن
28:37:15	إِن
28:37:16	لَا
28:38:2	فِرْعَوْن
28:38:5	مَا
28:38:23	مُوسَىٰ
28:38:24	إِن
28:38:26	مِن
28:39:4	فِى
28:39:9	أَن
28:39:11	لَا
28:40:4	فِى
28:41:8	لَا
28:42:2	فِى
28:43:1	قَد
28:43:5	مِن
28:44:1	مَا
28:44:10	مَا
28:44:12	مِن
28:45:7	مَا
28:45:10	فِى
28:45:12	مَدْيَن
28:46:1	مَا
28:47:1	لَو
28:47:2	أَن
28:47:5	مَا
28:47:10	لَو
28:47:17	مِن
28:48:1	لَم
28:48:4	مِن
28:48:7	لَو
28:48:12	مُوسَىٰ
28:48:13	لَم
28:48:17	مُوسَىٰ
28:48:18	مِن
28:48:24	إِن
28:49:9	مِن
28:49:11	إِن
28:50:1	إِن
28:50:6	مَا
28:50:9	مَن
28:50:18	إِن
28:50:20	لَا
28:51:1	قَد
28:56:1	إِن
28:56:2	لَا
28:56:4	مَن
28:56:9	مَن
28:57:2	إِن
28:57:5	مَع
28:57:7	مِن
28:57:9	لَم
28:57:24	لَا
28:58:1	كَم
28:58:3	مِن
28:58:9	لَم
28:59:1	مَا
28:59:8	فِى
28:59:14	مَا
28:60:9	مَا
28:60:14	لَا
28:61:1	مَن
28:61:7	مَن
28:61:16	مِن
28:62:4	أَيْن
28:63:11	مَا
28:63:15	مَا
28:64:5	لَم
28:64:10	لَو
28:64:11	أَن
28:65:4	مَا
28:66:4	يَوْمَئِذ
28:66:6	لَا
28:67:2	مَن
28:67:8	أَن
28:67:10	مِن
28:68:3	مَا
28:68:6	مَا
28:69:3	مَا
28:69:6	مَا
28:70:9	فِى
28:71:3	إِن
28:71:12	مَن
28:71:18	لَا
28:72:3	إِن
28:72:12	مَن
28:72:20	لَا
28:73:1	مِن
28:73:10	مِن
28:74:4	أَيْن
28:75:2	مِن
28:75:10	أَن
28:75:14	عَن
28:76:1	إِن
28:76:4	مِن
28:76:6	مُوسَىٰ
28:76:10	مِن
28:76:13	إِن
28:76:23	لَا
28:76:25	إِن
28:76:27	لَا
28:77:7	لَا
28:77:10	مِن
28:77:13	كَم
28:77:17	لَا
28:77:20	فِى
28:77:22	إِن
28:77:24	لَا
28:78:2	إِن
28:78:4	عَلَىٰ
28:78:7	لَم
28:78:9	أَن
28:78:11	قَد
28:78:13	مِن
28:78:15	مِن
28:78:17	مَن
28:78:20	مِن
28:78:24	لَا
28:78:26	عَن
28:79:2	عَلَىٰ
28:79:4	فِى
28:79:11	لَيْت
28:79:12	لَن
28:79:17	إِن
28:79:18	ذُو
28:80:5	وَيْل
28:80:9	مَن
28:80:13	لَا
28:81:5	مَا
28:81:8	مِن
28:81:11	مِن
28:81:14	مَا
28:81:16	مِن
28:82:7	أَن
28:82:11	مَن
28:82:13	مِن
28:82:16	لَو
28:82:17	أَن
28:82:23	أَن
28:82:24	لَا
28:83:6	لَا
28:83:9	فِى
28:83:11	لَا
28:84:1	مَن
28:84:7	مَن
28:84:10	لَا
28:84:16	مَا
28:86:1	مَا
28:86:4	أَن
28:86:12	لَا
28:87:1	لَا
28:87:3	عَن
28:87:13	لَا
28:87:15	مِن
28:88:1	لَا
28:88:3	مَع
17:1:16	مِن
17:1:18	إِن
17:2:10	مِن
17:3:2	مَن
17:3:4	مَع
17:3:5	نُوح
17:3:6	إِن
17:4:5	فِى
17:4:8	فِى
17:7:1	إِن
17:7:5	إِن
17:7:16	مَا
17:7:21	مَا
17:8:3	أَن
17:8:5	إِن
17:9:1	إِن
17:9:2	ذَا
17:9:13	أَن
17:10:1	أَن
17:10:3	لَا
17:13:5	فِى
17:15:3	مَا
17:15:6	مَن
17:15:8	مَا
17:15:11	لَا
17:15:16	مَا
17:16:3	أَن
17:17:1	كَم
17:17:3	مِن
17:17:5	مِن
17:17:7	نُوح
17:18:8	مَا
17:18:10	مَن
17:19:1	مَن
17:20:5	مِن
17:20:8	مَا
17:21:5	عَلَىٰ
17:22:3	مَع
17:23:14	أَو
17:23:16	لَا
17:23:20	لَا
17:23:23	مَا
17:24:2	مَا
17:24:5	مِن
17:24:10	مَا
17:25:3	مَا
17:25:4	فِى
17:25:6	إِن
17:25:9	إِن
17:27:1	إِن
17:28:3	عَن
17:29:1	لَا
17:29:7	لَا
17:30:1	إِن
17:30:5	مَن
17:30:8	إِن
17:31:1	لَا
17:31:9	إِن
17:34:1	لَا
17:34:14	إِن
17:35:8	ذَٰلِك
17:36:1	لَا
17:36:3	مَا
17:36:8	إِن
17:36:15	عَن
17:37:1	لَا
17:37:3	فِى
17:37:6	إِن
17:37:7	لَن
17:37:10	لَن
17:38:2	ذَٰلِك
17:39:1	ذَٰلِك
17:39:6	مِن
17:39:8	لَا
17:39:10	مَع
17:39:15	فِى
17:40:5	مِن
17:40:8	إِن
17:41:1	قَد
17:41:3	فِى
17:41:4	ذَا
17:41:7	مَا
17:42:4	مَع
17:42:6	مَا
17:44:6	مَن
17:44:8	إِن
17:44:18	إِن
17:45:8	لَا
17:46:2	عَلَىٰ
17:46:5	أَن
17:46:7	فِى
17:46:13	فِى
17:46:17	عَلَىٰ
17:47:3	مَا
17:47:15	إِن
17:48:7	لَا
17:50:4	أَو
17:51:1	أَو
17:51:5	فِى
17:51:8	مَن
17:51:19	مَتَىٰ
17:51:23	أَن
17:52:6	إِن
17:53:7	إِن
17:53:11	إِن
17:54:4	إِن
17:54:7	أَو
17:54:8	إِن
17:55:3	مَن
17:55:4	فِى
17:55:7	قَد
17:55:11	عَلَىٰ
17:56:7	لَا
17:56:11	عَن
17:56:12	لَا
17:58:1	إِن
17:58:10	أَو
17:58:15	ذَٰلِك
17:58:16	فِى
17:59:1	مَا
17:59:3	أَن
17:59:7	أَن
17:59:12	ثَمُود
17:59:17	مَا
17:60:4	إِن
17:60:8	مَا
17:60:18	فِى
17:60:21	مَا
17:61:11	مَن
17:62:3	ذَا
17:63:3	مَن
17:63:5	مِن
17:63:6	إِن
17:64:2	مَن
17:64:4	مِن
17:64:11	فِى
17:64:15	مَا
17:65:1	إِن
17:66:6	فِى
17:66:9	مِن
17:66:11	إِن
17:67:4	فِى
17:67:7	مَن
17:67:11	لَم
17:68:2	أَن
17:68:7	أَو
17:68:12	لَا
17:69:3	أَن
17:69:14	مَا
17:69:17	لَا
17:70:1	قَد
17:70:6	فِى
17:70:13	عَلَىٰ
17:71:6	مَن
17:71:13	لَا
17:72:1	مَن
17:72:3	فِى
17:72:7	فِى
17:81:6	إِن
17:82:2	مِن
17:82:4	مَا
17:82:9	لَا
17:84:4	عَلَىٰ
17:84:8	مَن
17:85:2	عَن
17:85:6	مِن
17:86:8	لَا
17:87:5	إِن
17:88:6	عَلَىٰ
17:88:7	أَن
17:88:10	ذَا
17:88:12	لَا
17:88:15	لَو
17:89:1	قَد
17:89:4	فِى
17:89:5	ذَا
17:89:7	مِن
17:90:2	لَن
17:90:7	لَن
17:90:8	مِن
17:91:1	أَو
17:92:1	أَو
17:92:4	مَا
17:92:8	أَو
17:93:1	أَو
17:93:7	أَو
17:93:9	فِى
17:93:11	لَن
17:93:22	هَل
17:94:1	مَا
17:94:4	أَن
17:94:10	أَن
17:95:4	فِى
17:96:7	إِن
17:97:1	مَن
17:97:6	مَن
17:97:8	لَن
17:97:12	مِن
17:97:17	عَلَىٰ
17:98:1	ذَٰلِك
17:98:3	أَن
17:99:1	لَم
17:99:3	أَن
17:99:10	عَلَىٰ
17:99:11	أَن
17:100:3	أَن
17:101:1	قَد
17:101:3	مُوسَىٰ
17:101:14	فِرْعَوْن
17:101:15	إِن
17:101:17	مُوسَىٰ
17:102:2	قَد
17:102:12	إِن
17:102:14	فِرْعَوْن
17:103:2	أَن
17:103:7	مَن
17:104:2	مِن
17:106:6	عَلَىٰ
17:107:4	أَو
17:107:5	لَا
17:107:7	إِن
17:107:11	مِن
17:108:4	إِن
17:110:4	أَو
17:110:13	لَا
17:110:16	لَا
17:110:21	ذَٰلِك
17:111:5	لَم
17:111:8	لَم
17:111:12	فِى
17:111:14	لَم
10:2:4	أَن
10:2:9	أَن
10:2:15	أَن
10:2:23	إِن
10:2:24	ذَا
10:3:1	إِن
10:3:8	فِى
10:3:17	مَا
10:3:18	مِن
10:3:21	مِن
10:3:24	ذَٰلِك
10:3:28	لَا
10:4:7	إِن
10:4:26	مَا
10:5:14	مَا
10:5:17	ذَٰلِك
10:6:1	إِن
10:6:2	فِى
10:6:6	مَا
10:6:9	فِى
10:7:1	إِن
10:7:3	لَا
10:7:13	عَن
10:8:4	مَا
10:9:1	إِن
10:9:10	مِن
10:9:13	فِى
10:10:10	أَن
10:11:1	لَو
10:11:13	لَا
10:11:16	فِى
10:12:7	أَو
10:12:9	أَو
10:12:11	لَم
10:12:13	عَن
10:12:16	أَن
10:12:22	ذَٰلِك
10:12:25	مَا
10:13:1	قَد
10:13:4	مِن
10:13:6	لَم
10:13:11	مَا
10:13:14	ذَٰلِك
10:14:4	فِى
10:14:6	مِن
10:15:8	لَا
10:15:15	أَو
10:15:18	مَا
10:15:21	أَن
10:15:23	مِن
10:15:26	إِن
10:15:29	مَا
10:15:32	إِن
10:15:34	إِن
10:16:5	مَا
10:16:11	قَد
10:16:17	لَا
10:17:1	مَن
10:17:8	أَو
10:17:11	إِن
10:17:12	لَا
10:18:2	مِن
10:18:5	مَا
10:18:6	لَا
10:18:8	لَا
10:18:18	مَا
10:18:19	لَا
10:18:21	فِى
10:18:23	لَا
10:18:24	فِى
10:19:1	مَا
10:19:8	لَا
10:19:11	مِن
10:19:15	مَا
10:20:2	لَو
10:20:9	مَا
10:20:13	إِن
10:20:14	مَع
10:21:9	إِذَا
10:21:12	فِى
10:21:18	إِن
10:21:21	مَا
10:22:4	فِى
10:22:10	فِى
10:22:23	مِن
10:22:27	أَن
10:22:37	مِن
10:22:40	مِن
10:23:1	لَم
10:23:3	إِذَا
10:23:6	فِى
10:23:12	مَا
10:23:14	عَلَىٰ
10:23:23	مَا
10:24:1	مَا
10:24:7	مِن
10:24:25	أَن
10:24:31	أَو
10:24:35	أَن
10:24:39	ذَٰلِك
10:25:7	مَن
10:26:5	لَا
10:26:9	لَا
10:27:13	مِن
10:27:15	أَن
10:28:9	أَن
10:29:6	إِن
10:29:8	عَن
10:30:1	هُنَالِك
10:30:13	عَن
10:31:2	مَن
10:31:11	مَن
10:31:14	مِن
10:31:18	مِن
10:31:20	مَن
10:31:26	لَا
10:32:1	ذَٰلِك
10:32:5	مَاذَا
10:33:1	ذَٰلِك
10:33:8	أَن
10:33:9	لَا
10:34:2	هَل
10:34:3	مِن
10:35:2	هَل
10:35:3	مِن
10:35:13	مَن
10:35:18	أَن
10:35:24	أَن
10:35:26	مَا
10:36:1	مَا
10:36:6	إِن
10:36:8	لَا
10:36:10	مِن
10:36:13	إِن
10:36:16	مَا
10:37:1	مَا
10:37:3	ذَا
10:37:5	أَن
10:37:7	مِن
10:37:17	لَا
10:37:20	مِن
10:38:9	مَن
10:38:14	إِن
10:39:1	بَل
10:39:3	مَا
10:39:4	لَم
10:39:7	لَم
10:39:10	ذَٰلِك
10:39:13	مِن
10:41:1	إِن
10:41:8	أَن
10:41:12	أَن
10:42:1	مِن
10:42:5	أَن
10:42:8	لَو
10:42:10	لَا
10:43:1	مِن
10:43:5	أَن
10:43:8	لَو
10:43:10	لَا
10:44:1	إِن
10:44:3	لَا
10:45:3	أَن
10:45:12	قَد
10:45:18	مَا
10:46:6	أَو
10:46:13	عَلَىٰ
10:46:14	مَا
10:47:11	لَا
10:48:2	مَتَىٰ
10:48:3	ذَا
10:48:5	إِن
10:49:6	لَا
10:49:9	مَا
10:49:18	لَا
10:49:21	لَا
10:50:3	إِن
10:50:7	أَو
10:50:9	ذَا
10:50:11	مِن
10:51:3	مَا
10:51:8	قَد
10:52:8	هَل
10:52:11	مَا
10:53:5	إِى
10:53:7	إِن
10:53:10	أَن
10:54:1	لَو
10:54:2	أَن
10:54:6	مَا
10:54:7	فِى
10:54:13	لَم
10:54:20	لَا
10:55:2	إِن
10:55:4	مَا
10:55:5	فِى
10:55:9	إِن
10:55:15	لَا
10:57:3	قَد
10:57:9	مَا
10:57:10	فِى
10:58:5	ذَٰلِك
10:60:1	مَا
10:60:10	إِن
10:60:12	ذُو
10:60:18	لَا
10:61:1	مَا
10:61:3	فِى
10:61:5	مَا
10:61:7	مِن
10:61:8	مِن
10:61:10	لَا
10:61:12	مِن
10:61:21	مَا
10:61:23	عَن
10:61:25	مِن
10:61:28	فِى
10:61:30	لَا
10:61:31	فِى
10:61:35	مِن
10:61:36	ذَٰلِك
10:61:40	فِى
10:62:2	إِن
10:62:5	لَا
10:62:8	لَا
10:64:3	فِى
10:64:6	فِى
10:64:8	لَا
10:64:12	ذَٰلِك
10:65:1	لَا
10:65:4	إِن
10:66:2	إِن
10:66:4	مَن
10:66:5	فِى
10:66:7	مَن
10:66:8	فِى
10:66:10	مَا
10:66:14	مِن
10:66:18	إِن
10:66:22	إِن
10:67:10	إِن
10:67:11	فِى
10:67:12	ذَٰلِك
10:68:9	مَا
10:68:10	فِى
10:68:12	مَا
10:68:13	فِى
10:68:15	إِن
10:68:23	مَا
10:68:24	لَا
10:69:2	إِن
10:69:8	لَا
10:70:2	فِى
10:70:11	مَا
10:71:4	نُوح
10:71:9	إِن
10:71:24	لَا
10:71:32	لَا
10:72:1	إِن
10:72:3	مَا
10:72:7	إِن
10:72:13	أَن
10:72:15	مِن
10:73:3	مَن
10:73:5	فِى
10:74:3	مِن
10:74:10	مَا
10:74:13	مَا
10:74:16	مِن
10:74:18	ذَٰلِك
10:74:20	عَلَىٰ
10:75:3	مِن
10:75:8	فِرْعَوْن
10:76:1	لَم
10:76:4	مِن
10:76:7	إِن
10:76:8	ذَا
10:77:2	مُوسَىٰ
10:77:5	لَم
10:77:8	ذَا
10:77:9	لَا
10:78:9	مَا
10:78:11	فِى
10:78:13	مَا
10:78:15	مَا
10:79:2	فِرْعَوْن
10:80:1	لَم
10:80:9	أَن
10:81:1	لَم
10:81:4	مُوسَىٰ
10:81:5	مَا
10:81:9	إِن
10:81:12	إِن
10:81:14	لَا
10:82:5	لَو
10:83:3	مُوسَىٰ
10:83:8	عَلَىٰ
10:83:11	فِرْعَوْن
10:83:13	أَن
10:83:15	إِن
10:83:16	فِرْعَوْن
10:83:18	فِى
10:83:20	إِن
10:83:21	مِن
10:84:2	مُوسَىٰ
10:84:4	إِن
10:84:10	إِن
10:85:6	لَا
10:86:3	مِن
10:87:3	مُوسَىٰ
10:87:5	أَن
10:88:2	مُوسَىٰ
10:88:4	إِن
10:88:6	فِرْعَوْن
